"","b_10","b_11","b_20","b_21","b_22","rho","MSE_b_10","MSE_b_11","MSE_b_20","MSE_b_21","MSE_b_22","MSE_rho","MAPE_b_10","MAPE_b_11","MAPE_b_20","MAPE_b_21","MAPE_b_22","MAPE_rho"
"24",1.93092010729691,-1.97398986217963,-0.964761487688362,2.02542115458585,-2.09240958948036,0.458230268068214,0.129017018022718,0.103737877675256,0.544726654659514,0.383346294890492,0.385201734069043,0.0417697319317857,0.0511208201302087,0.0404343435656358,0.43710503478838,0.152476302799494,0.153674953216254,0.0835394638635714
"25",1.66191603326369,-1.7293407061926,-1.20947088008828,2.04214962825058,-1.80741861306249,0.405382991205622,0.353059193990391,0.286127216001403,0.563233081250257,0.354756862680888,0.433987989951009,0.0946170087943781,0.169041983368157,0.135504470149358,0.432112098999873,0.142918719815791,0.154941414451892,0.189234017588756
"26",2.03849238993394,-2.00161641420393,-0.6312128751722,1.67071285191168,-2.22632154610411,0.734989431131667,0.120629171281219,0.101409596476174,0.494455624986322,0.4111317561948,0.298937198148017,0.234989431131667,0.0486322202182921,0.041005052102424,0.425575486899147,0.177964424727029,0.130709726021181,0.469978862263335
"27",1.95543097428556,-1.94255777001875,-0.926314624650542,1.94006747207899,-2.10652360742231,0.696524580945652,0.124843308888318,0.118348052595679,0.428569380619132,0.324152499415377,0.261874035116805,0.196524580945652,0.049822224198171,0.0474908660567585,0.346243973639424,0.129887731400245,0.107707799156404,0.393049161891305
"28",1.91502337908287,-1.98855030912989,-1.35079552204391,2.22059574399801,-1.68765658884072,0.380166818539833,0.133332426689333,0.0955863737890052,0.61657007821045,0.410946683984464,0.488580662319746,0.119833181460167,0.0538646897860323,0.037741683132546,0.469238210040343,0.16017274794315,0.180853573094169,0.239666362920335
"29",1.96846226210762,-1.99775207641458,-1.18474294523475,2.13652852163868,-1.71604784569825,0.327859601148928,0.119985554565109,0.108143954985272,0.527820730984383,0.368288860427618,0.460335659335632,0.172140398851072,0.0480281973527355,0.0437348098886085,0.406169838260859,0.144306910997777,0.169441345854001,0.344280797702144
"30",2.01177540826542,-2.02343861258373,-1.06598733901929,1.9847714691121,-1.94019732443995,0.573659932674892,0.116791758666812,0.106740330873772,0.405006450925219,0.28880935384298,0.266397774269455,0.0736599326748923,0.0463226820066177,0.0419180709597859,0.306749486903462,0.113556969909669,0.0985338964965067,0.147319865349785
"31",1.884104598049,-1.91868425093662,-0.674508151305081,1.74490873158032,-2.21457049707229,0.599798311371851,0.159862099881311,0.130147668164077,0.563459029036437,0.414137691538393,0.367520822688286,0.0997983113718509,0.0658650836980963,0.0521806977337503,0.482403522446435,0.176774369434322,0.158157487507716,0.199596622743702
"32",2.23831433212085,-2.31863686265246,-0.635606347776684,1.67705261250604,-2.29322055092973,0.695216772025261,0.271734672304192,0.340916771705783,0.542404355397993,0.442058141713659,0.38075438622371,0.195216772025261,0.121164740974112,0.159693402954474,0.464747653209333,0.190965802700379,0.166796416151055,0.390433544050522
"33",1.98056487935192,-2.03757552312419,-1.14105373746434,2.00740185821662,-1.86534244940314,0.461986806791011,0.109234529008599,0.103758748530463,0.494402440283821,0.335570714873132,0.345304229277494,0.0380131932089886,0.0443955420234381,0.041948776165829,0.386487538907594,0.133835013113026,0.130766603920363,0.0760263864179772
"34",2.17319535672594,-2.09625188863255,-0.660555515237261,1.76563065236927,-2.04000959488258,0.478481041300874,0.213483663525698,0.148094025729888,0.612874202861404,0.415751153409476,0.356146068707769,0.0215189586991256,0.0900298884520768,0.058993185495989,0.514390272487271,0.17338672260032,0.140850038115311,0.0430379173982511
"35",1.9112526259919,-1.90006322428161,-1.47863607853717,2.47865309099535,-1.86608221299555,0.339222819492944,0.143332988656509,0.145087524539758,0.710543350373327,0.607165338376066,0.401316513977527,0.160777180507056,0.0583034985492451,0.0601196122781947,0.557276559584948,0.253337683755462,0.139671233878227,0.321554361014112
"36",1.91844436955537,-1.95154390684017,-1.39484631582011,2.26633761809253,-1.62478102370908,0.212906167648629,0.142688139868183,0.11633140949827,0.689482033961811,0.449422279917326,0.596404792847863,0.287093832351371,0.0581209234346527,0.047258660724808,0.542850930538259,0.183194445170239,0.22074558338142,0.574187664702742
"37",1.96909962372524,-1.95063327698689,-0.879281945435426,1.84163565098488,-1.93420987545027,0.495843793678858,0.113240005209771,0.110181194578823,0.439061141237355,0.334185245592107,0.30373089083294,0.00415620632114244,0.0450046427307971,0.0434936589599378,0.359427868937997,0.138494618387014,0.114221730304477,0.00831241264228488
"38",2.01020006924981,-1.95068702219097,-0.52996348668618,1.68203067705733,-2.24486461585734,0.686296177095864,0.117348857425637,0.116702502958256,0.5983322590057,0.420979488447736,0.33416621228631,0.186296177095864,0.0469916673855909,0.0474647372907179,0.525216747764438,0.181567946376785,0.148140305233791,0.372592354191728
"39",2.04564506887715,-1.96660327523823,-1.32979590548333,2.04337276140461,-1.63971774194264,0.285427988013379,0.12346355419239,0.107949806385073,0.628802938290804,0.344031706454057,0.537224823893504,0.214572011986621,0.0498732427790377,0.0431806924496317,0.485104858289394,0.139443187016618,0.204813183749375,0.429144023973242
"40",1.80824499447109,-1.85785535931807,-1.16981192456969,2.10628907097043,-1.79410104946227,0.439798192385586,0.222301524484703,0.175356283333457,0.467544181256346,0.324750065362126,0.367378310999824,0.0602018076144142,0.0975463001577094,0.0749149492486939,0.362767984847718,0.128720910921794,0.136055781053917,0.120403615228828
"41",2.08088776625041,-2.09031985552648,-0.838021863383086,1.83952836612701,-1.97258808602936,0.461543507294498,0.138603867821944,0.135937690126032,0.546429425379879,0.3907424191414,0.380329920013978,0.0384564927055021,0.0553241117355551,0.0547338291958707,0.444558302075314,0.160809994705433,0.140450301539376,0.0769129854110041
"42",1.78965508132447,-1.80063178492768,-0.949720526147019,1.89418230644397,-2.13274432284655,0.610031889577807,0.233068955987672,0.21923027260889,0.404835429140284,0.310956725575437,0.286209195465881,0.110031889577807,0.105707870142163,0.0999188502629867,0.321776315407663,0.127185941220318,0.119526822899062,0.220063779155614
"43",1.86371411357361,-1.89513307351444,-0.881680504294902,1.96559128815118,-2.23202369099224,0.651768819881854,0.173060982323176,0.144790422755449,0.428256886108324,0.317283799306491,0.338372896355391,0.151768819881854,0.073374261670069,0.0603924244238409,0.347248873256782,0.12570840838705,0.148644370583569,0.303537639763707
"44",1.92111228589107,-1.9323922593764,-1.30577982748327,2.23924145632859,-1.93053835993876,0.434091213683248,0.137056890141686,0.122916307709257,0.564439043901845,0.415038179289728,0.318605447298667,0.0659087863167522,0.0549957083384724,0.0489997248838487,0.44366256639147,0.165537038833606,0.122957759990227,0.131817572633504
"45",2.27552354116346,-2.28906175641697,-1.12068832240465,1.97847478539105,-1.59001632716065,0.23975575629689,0.306931115130388,0.315481140577014,0.510337311228849,0.324694679710273,0.558890497529217,0.26024424370311,0.139258165047987,0.145002559204542,0.389555232514692,0.128085892092695,0.218764340429532,0.520488487406219
"46",1.95343510596528,-1.94499349827072,-0.853553531826993,1.88645104968513,-2.0703822055039,0.405229661286384,0.122982214193155,0.115968019655793,0.588717053160675,0.400607907822384,0.409963007507771,0.0947703387136158,0.0488059529160155,0.0460097255887133,0.479677217574147,0.1641485700555,0.165207038118332,0.189540677427232
"47",1.89462121592777,-1.94597101442515,-1.24866200873138,2.09921710145933,-1.8384571032932,0.441320715984698,0.154162032857941,0.116626774086865,0.566041776070516,0.365609859165578,0.40216582627452,0.0586792840153022,0.0637176072682333,0.0474530394347137,0.415221023358301,0.140521011364198,0.140852217072164,0.117358568030604
"48",1.90460899849475,-1.97234331837292,-1.21670718227604,2.08724217234146,-1.8354974798518,0.335194332168151,0.14367726669838,0.103939116769171,0.561226101850098,0.361801923201721,0.42604801716147,0.164805667831849,0.0588871023620048,0.0424081626200314,0.425165398640245,0.141029704057916,0.152938633976243,0.329611335663698
"49",1.87662080134252,-1.94042170773827,-0.851571144513277,1.85068273566616,-1.96661079448954,0.452677073402968,0.169596658078498,0.120248262438837,0.481050628394428,0.354147865523697,0.321979449500336,0.0473229265970319,0.0714158328518421,0.0500570702032147,0.390716323622183,0.144415684509786,0.123283237641241,0.0946458531940637
"50",1.99886283833982,-1.97180405950341,-0.841078280543255,1.82642758985759,-1.92694341496552,0.533801332580005,0.111553521520476,0.103773812112902,0.560372097447892,0.403285219352572,0.367862991888623,0.0338013325800053,0.0438216701829528,0.0407774845036627,0.454860929479579,0.166491235237299,0.133643527272112,0.0676026651600106
"51",1.99881417122292,-2.00107923543713,-1.54351788440734,2.39207340300897,-1.6980044858452,0.239016468174904,0.115572103825493,0.10233782912074,0.726206873141932,0.506939837573855,0.476831497436119,0.260983531825096,0.046139032161041,0.0407922751602263,0.589665625303826,0.210721660290686,0.182278295746296,0.521967063650193
"52",1.95304023287668,-1.97836708278112,-0.455517502971728,1.54980580768143,-2.25778085398974,0.757556294609694,0.130771973275865,0.110268639906367,0.664012114999097,0.529849326075932,0.345360284725265,0.257556294609694,0.0528834301633791,0.0442207974896068,0.592754307241634,0.236872892295128,0.151603878510326,0.515112589219388
"53",1.98555089344991,-1.9428227616876,-1.4716352759166,2.20028896360374,-1.55286038705395,0.125513249052177,0.107514013702574,0.111620177226259,0.690119888425317,0.372959310527244,0.608864251171817,0.374486750947823,0.0430969040039677,0.0453402369909142,0.555045803950214,0.148058649387682,0.240903356588689,0.748973501895646
"54",1.8432414350113,-1.85425835572921,-1.23418240322884,2.1530591050152,-1.77226103659061,0.368653760006763,0.189391506180988,0.175329357649944,0.58563385227006,0.395511025035299,0.450802315993664,0.131346239993237,0.0812483211263646,0.0753916517081225,0.452772263336252,0.156662782151837,0.164837800264785,0.262692479986474
"55",1.79027070276766,-1.82250732278005,-1.23600717431423,2.21825546124375,-1.93563627605947,0.424892230196445,0.232863118396284,0.200189274695589,0.525318294921244,0.39343277346524,0.32655294306176,0.075107769803555,0.105530720029128,0.0898847421431596,0.399606748370901,0.153929192351426,0.121444356972627,0.15021553960711
"56",1.96511193441035,-2.02673835075835,-0.892052818291034,1.92504260442996,-2.0050365070669,0.508057040077836,0.119114824868352,0.109939291999308,0.515294497473797,0.367990019307021,0.336792066268407,0.00805704007783592,0.0484190319426203,0.0441591752845219,0.427346281181125,0.152213592627354,0.134518823465173,0.0161140801556718
"57",1.91060192567848,-1.92050540755402,-1.19236297055524,2.17339375808056,-1.95323981967362,0.395558267795977,0.142047878760478,0.12598536379558,0.55161917671159,0.396326041897854,0.378353632896466,0.104441732204023,0.0572781371118807,0.0512822330037289,0.421677496937878,0.155566366956583,0.140073579346796,0.208883464408047
"58",1.90798497211124,-1.91948797392491,-0.643319285480621,1.59420041253505,-1.94744319803788,0.593443831801685,0.142396631754466,0.127126319888128,0.547675399063908,0.497166149100665,0.280621111185218,0.0934438318016854,0.0579662053525277,0.051855013477668,0.46497427852026,0.218441960625324,0.104970517788229,0.186887663603371
"59",2.01947574637631,-2.03336929040003,-1.1836949523803,2.12847590108889,-1.84445476357214,0.414342628397717,0.124992707452849,0.117875206874146,0.575662895560585,0.395419844107611,0.426125163858344,0.0856573716022835,0.0502691491382006,0.047600927186111,0.434423564490044,0.154073092557346,0.149279044897161,0.171314743204567
"60",1.86770364059387,-1.84415857527661,-0.576981044651714,1.7756824156192,-2.45910473563799,0.798736238516735,0.17065007770409,0.183678174011622,0.549066501302239,0.357778007574638,0.496080461544326,0.298736238516735,0.0725411396365697,0.0811596670122036,0.474759040071429,0.150165043107628,0.23320006053109,0.597472477033469
"61",1.91041113552907,-1.89320902308201,-1.15984331755543,2.09469463920721,-1.88726113868066,0.38900354362097,0.138887189732107,0.143067121936226,0.545794401074747,0.363520762856766,0.389463080856994,0.11099645637903,0.0563582118793065,0.0593917714574881,0.416482856855023,0.142973023432584,0.140790941190981,0.22199291275806
"62",2.12809683904537,-2.11829775917721,-1.22189137611819,2.17104080489858,-1.82534046741793,0.426807706651805,0.177537661628766,0.162349882715683,0.555248771253976,0.390700843739538,0.39404415256966,0.0731922933481947,0.0724290879579077,0.0658665816982387,0.424634864375857,0.15315105638897,0.142458252228324,0.146384586696389
"63",2.08625597034965,-2.02013783202725,-1.11234585945467,2.14986459590269,-2.02152883584629,0.526033413254521,0.142311699518746,0.104890837840079,0.479352811204796,0.368922855866841,0.296173601761203,0.0260334132545211,0.0564731800679318,0.0412998764166739,0.375718043850064,0.144068369145905,0.117700553516452,0.0520668265090423
"64",1.96255247944616,-1.91914723100821,-1.33424702009751,2.21431975677233,-1.87904072348405,0.49102063482004,0.113937303882984,0.126571629069149,0.599110804070706,0.406725410396979,0.353877910569126,0.00897936517995956,0.0461369351230869,0.0518173431667452,0.449235109257814,0.156425459618839,0.125701155039666,0.0179587303599191
"65",1.9049484684042,-1.90152795268172,-0.779925267077029,1.81271825176346,-2.20821390003027,0.626571413280512,0.141113258486726,0.137206629953448,0.450604185098355,0.343373680064327,0.321508165255491,0.126571413280512,0.0587143681762944,0.0576851161310882,0.373857583682598,0.142429631683506,0.136336966104143,0.253142826561024
"66",2.32326655108589,-2.2321887169095,-0.797742998907375,1.81803177565242,-1.97140006410787,0.520369562532334,0.349723607707569,0.261122925334821,0.464972445290773,0.343806883655187,0.275799509084834,0.0203695625323342,0.161736271190213,0.11728172142035,0.38317488090425,0.142564231311062,0.107941312915887,0.0407391250646685
"67",1.81736720626054,-1.8397589106361,-1.13165101177537,2.08848947941733,-1.92751515361436,0.447507805506698,0.215207892708727,0.190332942037362,0.525837560459248,0.362353378558635,0.374320986547644,0.0524921944933023,0.0937716264395619,0.0824200986420379,0.395968281917521,0.141581706845328,0.129884441255035,0.104984388986605
"68",1.75365492969712,-1.79340549218995,-1.03427925939386,1.97382094380271,-1.752362187173,0.454052650012367,0.267362445054524,0.226826146959956,0.458532470659382,0.313808507944279,0.425949161875665,0.0459473499876331,0.123372542260543,0.103774103334098,0.354998846085987,0.125745586037683,0.154236226663168,0.0918946999752661
"69",2.0366092374496,-1.96304186582585,-0.947180133216382,1.98594779965961,-1.99228871444953,0.50955844593976,0.126887272563129,0.111947953240731,0.516851571019022,0.357740296266719,0.336608726218511,0.00955844593975963,0.0495143178456237,0.045373580515635,0.405741791540496,0.141885561723753,0.124982458223377,0.0191168918795193
"70",2.08062895526009,-2.07701013333047,-0.589426887276822,1.70260605987902,-2.14176453835811,0.496948392671591,0.147369000982093,0.135501431670625,0.615207820848136,0.430522469040528,0.357218310500887,0.00305160732840942,0.0593921055706468,0.0548420790214362,0.524924340230487,0.183637811537818,0.144968359483457,0.00610321465681885
"71",1.94761913583084,-1.9431291078037,-1.01041032323747,1.81761469649596,-1.71445315424608,0.424175011591587,0.130435899996674,0.123614237842918,0.466919469797157,0.357166154414106,0.445147210758313,0.0758249884084135,0.0525599700153092,0.05015843333085,0.36794657675476,0.146535748099483,0.167602058654665,0.151649976816827
"72",1.99135205329256,-1.94642618301314,-0.883825050153914,1.85447943655107,-1.97623488892703,0.553990747194414,0.111543370315564,0.114547558048335,0.426773029538742,0.321109955618666,0.267067216127063,0.0539907471944143,0.0450397408935941,0.0458696985557287,0.348571603016382,0.130014188193158,0.105078840299866,0.107981494388829
"73",2.02414303228822,-2.00212612090443,-0.557572485487693,1.57715070485587,-1.96545862179645,0.574645286877737,0.114371327688525,0.102620346088284,0.598208762965928,0.506218808042906,0.274904773976783,0.074645286877737,0.0461505915750113,0.0415386799754195,0.515181591704716,0.224329980568979,0.103237498784369,0.149290573755474
"74",2.07812719115535,-2.11170974228606,-0.485018547854977,1.61189750449598,-2.43739495578698,0.740198947214413,0.134163662717421,0.149768716813973,0.628887921225136,0.471525640651847,0.48886211352456,0.240198947214413,0.0546457067844319,0.062575251297507,0.562694841508551,0.209753836878281,0.226353534569802,0.480397894428827
"75",1.83537110396534,-1.90185800100314,-0.896026705483649,1.84511956206778,-1.92573732919113,0.463214736705055,0.196180261378915,0.137432889058839,0.428743415416734,0.327668356642086,0.314589714362119,0.0367852632949448,0.0859532099339681,0.057435997699172,0.347102422992196,0.135270361374236,0.117285175865854,0.0735705265898896
"76",1.96792770026889,-1.92094682623328,-0.853339216213832,1.93444405899705,-2.17979181702042,0.60901348609105,0.1138750771908,0.124793224364833,0.463680115107053,0.328641080935384,0.326080126291479,0.10901348609105,0.0454350459663059,0.0509786287810372,0.379147628621707,0.132926859267664,0.138184239209319,0.2180269721821
"77",2.17746549885932,-2.12590150161448,-0.513629174014138,1.61097828835893,-2.02756606447076,0.466262070685129,0.213866005766763,0.166571529315066,0.699774226441501,0.514384887952544,0.358755838315378,0.0337379293148709,0.092338573928712,0.0701462735603873,0.595729956560059,0.219510219450503,0.143747847988213,0.0674758586297418
"78",1.99124323280358,-2.0203857453524,-0.655648413718872,1.71267949935904,-2.16330356817998,0.66276275138977,0.127382004679437,0.120601416799307,0.57570582099534,0.439701991826359,0.336380209318651,0.16276275138977,0.0510767966915792,0.048222328187414,0.495850238428972,0.189187739137343,0.141051994006172,0.32552550277954
"79",1.93783940281163,-1.97356515857507,-1.04462038563646,1.86921556363883,-1.73354034016768,0.339657463664145,0.127775849596749,0.106828861359822,0.509373948189209,0.352576194787641,0.476754882210489,0.160342536335855,0.0527251489478758,0.0431449070507524,0.400172400023028,0.147172380843427,0.172962837122185,0.32068507267171
"80",1.93959374875777,-1.93056969187637,-0.917047910112967,1.80663976067579,-1.98903580882937,0.613231842692394,0.121433125148636,0.11744170613787,0.461009473747381,0.368563519041908,0.303678954360176,0.113231842692394,0.0482574810127893,0.0475602750078392,0.358601954286403,0.14956647265986,0.10967477814999,0.226463685384787
"81",2.25883582300835,-2.25491629671939,-1.17485256947588,2.02689299045911,-1.79585810359939,0.262753419134172,0.284868395255623,0.278169282951849,0.624325241219302,0.388797359224169,0.495971181765945,0.237246580865828,0.129914446678087,0.127727191682021,0.482135293604215,0.155728815491719,0.182184535685274,0.474493161731657
"82",1.8006233403191,-1.80721496732794,-1.10857599661932,2.12104431708377,-2.11968630342544,0.508480483610522,0.22612980079814,0.215436548055775,0.521050461569224,0.374505326108993,0.374027223207243,0.00848048361052212,0.100982341781472,0.0971839127502115,0.381008348779425,0.142147902292957,0.145141877285154,0.0169609672210442
"83",1.83423975217736,-1.83346910123291,-0.795575865030148,1.82622222612979,-2.04956988527668,0.526066325460999,0.197788370725276,0.190870176577716,0.552598277145432,0.395151042643133,0.36384786582649,0.0260663254609987,0.0858050532700169,0.0846437038697735,0.458291397215112,0.163932495697859,0.142374858745318,0.0521326509219975
"84",1.80074337376734,-1.88236456598499,-0.992149492488188,1.88098410447219,-1.82683752323565,0.544981947703401,0.228953541729216,0.157442045845359,0.463222869120493,0.349012000742238,0.362181677685315,0.0449819477034009,0.100858918443849,0.0655417019878132,0.366757408150581,0.144794603183143,0.127807820239392,0.0899638954068018
"85",1.87970322140941,-1.85239385370829,-1.06316590670993,1.96500327396664,-1.86981354669461,0.442323878111687,0.159668328797465,0.17467903152542,0.530187545815058,0.349050399881263,0.38447455047713,0.0576761218883134,0.0676950126934378,0.0761769684181262,0.417609706175159,0.141794192395503,0.141628909905353,0.115352243776627
"86",1.89460679885216,-1.95065313635279,-1.37033622881375,2.21444247659226,-1.63154337367149,0.363982558680755,0.151862616190552,0.111941890823177,0.633507422785163,0.411508365337565,0.543171438940831,0.136017441319245,0.0624627313181684,0.044256720236951,0.484532587722465,0.162553617737937,0.198749073872946,0.272034882638491
"87",1.96257893546592,-1.94991314976085,-0.373146302939652,1.51201006256292,-2.27708638948166,0.832426989037238,0.111727636484923,0.109285628782556,0.686312806545517,0.535579551461939,0.32149744177276,0.332426989037238,0.0443013783522684,0.0435067298653084,0.636597244536565,0.247542217956167,0.144943908665466,0.664853978074476
"88",1.99952273963818,-2.08900843662228,-0.799789324621203,1.93253522814277,-2.2935410111594,0.633681011799239,0.107682453996342,0.133884624042478,0.478659864784434,0.33463161236239,0.402365821844225,0.133681011799239,0.0428385123938538,0.053754759461891,0.391388629734863,0.133465234806834,0.177005625600685,0.267362023598478
"89",1.95742550390742,-1.99032683089579,-0.665058301998307,1.82099734891653,-2.27472922230389,0.675586893320869,0.117877149067698,0.0997973984105549,0.556087958709778,0.378838130904014,0.385641937902248,0.175586893320869,0.0471564823379396,0.0394325112955895,0.476571007002111,0.157763594613464,0.170156514428008,0.351173786641737
"90",1.93331716335534,-1.9924623907667,-1.74456272191829,2.64554135340639,-1.88576528784488,0.373751780206851,0.132478383965431,0.105075030567614,0.906251629354613,0.745682210413885,0.373863313235363,0.126248219793149,0.0534029496950993,0.0418065272258771,0.761900810802765,0.326258211342283,0.135825134131817,0.252496439586299
